Ticker,Security_Name,GICS_Sector,Specific_Risk_Pct,Market_Loading,Size_Loading,Value_Loading,Momentum_Loading,Quality_Loading,Volatility_Loading,Growth_Loading,Dividend_Yield_Loading,Risk_Model_ID,As_Of_Date
SYN015,Synthetic Company 15,Industrials,40.71574971178766,0.7998076997936854,0.24539083625565655,-0.8326545393388186,0.23856217384302764,-0.13568359773137478,-0.23658646106766706,-0.00589068107116368,0.9022725588062513,BARRA_STYLE_V1,2025-12-05
SYN016,Synthetic Company 16,Health Care,39.6128046077706,1.0311318510401308,0.4115741420694875,-0.14576065545874797,-0.19917150225026387,0.5549886360988333,0.07293578257583784,-0.738422080681259,0.009267034909185913,BARRA_STYLE_V1,2025-12-05
SYN017,Synthetic Company 17,Consumer Discretionary,28.217205840369218,1.3845976759282914,0.6736081975278988,-0.10820221047993236,0.045917879134173244,0.9336949508762663,0.28654696362199783,0.46565317499438585,-0.20359450211101235,BARRA_STYLE_V1,2025-12-05
SYN018,Synthetic Company 18,Consumer Staples,18.972138404893638,1.189928480411613,0.7850382743617514,0.13510314561915576,0.4481950436743009,0.5044895995649519,-0.5044275162616645,-0.02781040522086015,0.49426920548696585,BARRA_STYLE_V1,2025-12-05
SYN019,Synthetic Company 19,Health Care,26.46756755932375,1.1525697632074958,0.42226036093194147,-0.6625936520784996,-0.6816781289401249,-0.23176581542460498,0.12637461212200116,-0.016872810899020246,-0.09372656797475497,BARRA_STYLE_V1,2025-12-05
SYN020,Synthetic Company 20,Utilities,33.580303624107344,1.4891745910990188,0.6709390120088277,0.27201892838688946,0.3629391102768566,0.39078277694108754,-0.22450128937692831,-0.043583313543253496,-0.46400932900947167,BARRA_STYLE_V1,2025-12-05
SYN021,Synthetic Company 21,Consumer Staples,28.632094634398584,0.6878635103158215,0.5409801615171754,0.9558312031405166,0.2606072891796769,-0.20104486273360747,0.6607293879380017,0.823425043345892,-0.2700331264936214,BARRA_STYLE_V1,2025-12-05
SYN022,Synthetic Company 22,Energy,38.40567805448985,0.9447285881663491,0.4057954203437225,0.2372686732327659,0.5933237377807453,-0.5525336579299872,-0.5573127014898139,0.7594388444149103,0.15616479102919054,BARRA_STYLE_V1,2025-12-05
SYN023,Synthetic Company 23,Financials,44.92868466754156,0.5,0.476908316353804,0.046436200911756056,-0.3578268506516189,-0.4495195310609726,-0.501258134782027,0.6753805466995934,-0.22479790120544046,BARRA_STYLE_V1,2025-12-05
SYN024,Synthetic Company 24,Consumer Staples,20.733962653466904,0.6714681844193195,0.5673377556645086,-0.6887287035126868,0.0028580430464454827,-0.17908920206887283,-0.17978510901840508,-0.04252082212941903,-0.18748762371395686,BARRA_STYLE_V1,2025-12-05
SYN025,Synthetic Company 25,Energy,28.789524589787174,1.3222556176536913,0.36177156409954314,-0.38712305677851255,0.1025341880024478,0.05197983948177196,-0.46282185750691934,-0.5578124562449687,-0.513657907322602,BARRA_STYLE_V1,2025-12-05
SYN026,Synthetic Company 26,Consumer Staples,27.92951705762466,0.724795220142363,0.851244216120231,-0.027922450411386426,0.36939825860011766,1.0302905762877295,-0.1121905064934561,-0.007989721441957028,0.717683258101406,BARRA_STYLE_V1,2025-12-05
SYN027,Synthetic Company 27,Energy,24.134775982468526,1.2206572762375292,0.38241292395295023,-0.2648882354214146,0.2145584645805001,-0.4408447378059338,-0.2639427530578566,0.15720021036359091,-0.17131335984373558,BARRA_STYLE_V1,2025-12-05
SYN028,Synthetic Company 28,Communication Services,20.942865501608686,1.497545512590424,0.35634528776664365,0.5131282131354924,-0.6197775494061373,0.6617442448456641,0.04420618885090631,0.4063051519466389,-0.35575548530761986,BARRA_STYLE_V1,2025-12-05
SYN029,Synthetic Company 29,Real Estate,16.970763494689777,0.9466185475024184,0.2076518151439879,0.2668516004843189,0.14552201643082302,-0.15862977584628452,0.5040360139120771,0.15559137055012173,-0.3025614033028067,BARRA_STYLE_V1,2025-12-05
SYN030,Synthetic Company 30,Utilities,41.613579516710956,1.1559590319399438,0.04932719182563505,1.3461892938234852,1.002114387135204,-1.0081924937226718,0.03563980284213723,-0.5132471380947932,0.40126298748107225,BARRA_STYLE_V1,2025-12-05
SYN031,Synthetic Company 31,Financials,27.595460930589528,1.222993638862876,0.6350881576153509,-0.4904292182121457,0.30587878798065754,-0.25286300146516894,0.08117728040823868,-0.26770773517010976,0.28659928925158124,BARRA_STYLE_V1,2025-12-05
SYN032,Synthetic Company 32,Consumer Discretionary,29.906865555001467,0.6335514810800305,0.8096653008034193,0.016557305695866404,0.8190234722683,0.5883484965838454,-0.5286613014060499,-0.31306826562446105,-0.2509273520714363,BARRA_STYLE_V1,2025-12-05
SYN033,Synthetic Company 33,Materials,42.508261446027475,0.8150642964096859,0.8633565201362906,-0.6917461862671456,0.5215306886474061,0.17233475966461792,-0.06702977690756483,0.2695265252029105,0.016156518987709926,BARRA_STYLE_V1,2025-12-05
SYN034,Synthetic Company 34,Materials,38.28871432547844,0.6989016364984593,0.6144025936777053,-1.1112203872951623,0.6812009677192046,0.2022255993319784,-0.2108772358046987,0.2817987266199836,0.13835221192624245,BARRA_STYLE_V1,2025-12-05
SYN035,Synthetic Company 35,Utilities,18.915037923515527,0.8389830669750914,0.4339033484865597,0.36136048972657636,0.15498433049235255,0.6642520044221901,0.3408204818202425,0.3473159440404352,-0.3520403462528028,BARRA_STYLE_V1,2025-12-05
SYN036,Synthetic Company 36,Consumer Discretionary,31.962599028232273,1.21483320942433,0.3950409549578416,0.24830769148367812,0.26092255480605847,-0.5181681444678639,-0.3822834916013487,0.15051792733617655,-0.7703113936949965,BARRA_STYLE_V1,2025-12-05
SYN037,Synthetic Company 37,Consumer Staples,28.267568295586774,0.8214409807173125,0.5091929915450726,-0.42729521732289494,0.1277588783206874,-0.5258752150461251,-0.4303277962556167,-1.029599754884322,0.25751870971562224,BARRA_STYLE_V1,2025-12-05
SYN038,Synthetic Company 38,Information Technology,38.91633217736288,0.9894540319204549,0.757884917001332,0.04651480979671178,0.0021704325247613935,-1.131864304648212,0.15871459857367431,-0.8629298391374044,-0.32436708199913766,BARRA_STYLE_V1,2025-12-05
SYN039,Synthetic Company 39,Utilities,36.726976428358476,0.6872615149206294,0.692041802820405,-0.3146337994627723,0.3710974900345522,0.43854103562139235,0.9900515271864695,-0.07009381566982095,0.22017417519195967,BARRA_STYLE_V1,2025-12-05
SYN040,Synthetic Company 40,Utilities,35.71217165733216,1.3679266493601105,0.7022074382281444,-0.24710372742163803,-0.26050096950360047,0.28124211681480155,-0.0879743119873316,0.04903896023319627,0.1605133211237716,BARRA_STYLE_V1,2025-12-05
SYN041,Synthetic Company 41,Energy,25.216345064396904,0.8364670029329989,0.55368204847596,-0.16014230638313703,0.9426911580073166,0.36198325979555696,0.08410420311524935,0.6268327935764891,0.027896150627755783,BARRA_STYLE_V1,2025-12-05
SYN042,Synthetic Company 42,Energy,39.148911911977635,1.4568941655729861,0.845868126764826,-0.44828258870213894,-0.46400648384413684,-0.5915056120283902,0.47401092417739277,0.038897573997515845,-0.21306357439483428,BARRA_STYLE_V1,2025-12-05
SYN043,Synthetic Company 43,Real Estate,16.571738867845838,1.018278728154808,0.23890054145304934,-0.35832495490997834,0.4056940599585793,-0.8021244779599264,0.25495194930763615,-0.4879746654298235,-0.3169641112579095,BARRA_STYLE_V1,2025-12-05
SYN044,Synthetic Company 44,Financials,19.788747042965017,0.5779001266110761,0.40411836632616727,-0.344217721972127,0.6893357086517944,-0.6598091542166663,0.2582397401910986,0.3310824038886842,-0.569208702518112,BARRA_STYLE_V1,2025-12-05
SYN045,Synthetic Company 45,Materials,25.068698189337354,0.9486919760363127,0.5594687627932973,0.21143942337666535,-0.08831087698020157,-0.46128613617935216,-0.04759622595900251,-0.008625846432121357,-0.3073739771945444,BARRA_STYLE_V1,2025-12-05
SYN046,Synthetic Company 46,Consumer Staples,17.30422323207844,0.6811669517601506,0.9452661310206527,-1.3871100879924072,-0.5564886555690819,0.7769794544564271,-0.03786759138913036,-0.2010273927670175,0.28440750577509377,BARRA_STYLE_V1,2025-12-05
SYN047,Synthetic Company 47,Health Care,22.049828326040746,1.1768048132134459,0.5185777244415127,-0.11381463074240136,0.5777647946411774,0.5000633618912509,-0.3775742688632644,-0.8072997039850548,0.6989128710619968,BARRA_STYLE_V1,2025-12-05
SYN048,Synthetic Company 48,Consumer Staples,39.904529489937545,0.9215911653019401,0.5016543529064074,-0.5438409382688366,0.10169765502512755,-0.22911032031016013,0.24318662715069136,0.0425935040556163,0.6255496711211593,BARRA_STYLE_V1,2025-12-05
SYN049,Synthetic Company 49,Information Technology,43.447546133702375,1.0489630765082063,0.7086543442521905,-0.5257763431126403,0.4066580363008716,0.14962599662999246,0.23177721499932136,0.11440895548973025,0.07271150808743994,BARRA_STYLE_V1,2025-12-05
SYN050,Synthetic Company 50,Health Care,24.138070673225712,0.8891940669860312,0.6475503104817476,-0.2628266870418625,-0.054727299418658705,-0.3391811230738694,0.3585822638469014,-0.4980731520530249,0.6986470303408185,BARRA_STYLE_V1,2025-12-05
SYN051,Synthetic Company 51,Information Technology,22.935474119665145,0.8333973088410024,0.8590198940108331,-0.0071698549865789685,0.8659623411611985,0.18213988039082848,-0.24405223527667272,0.37217889410313765,-0.1534088139303901,BARRA_STYLE_V1,2025-12-05
SYN052,Synthetic Company 52,Financials,23.396779567392805,0.7079133971153119,0.3416489478820494,-0.10720593085334668,-1.0585040261031742,-0.5690478688709991,0.41506719968930283,0.3273983993254916,-0.6455233412575353,BARRA_STYLE_V1,2025-12-05
SYN053,Synthetic Company 53,Real Estate,23.331572620525314,1.2508668810464587,0.7498815736089948,-0.5320302548991022,0.1880887756418673,0.3751257229869656,0.5666673940739684,0.024456291196487897,0.9604372096051379,BARRA_STYLE_V1,2025-12-05
SYN054,Synthetic Company 54,Consumer Staples,16.07790546557919,0.9480540694600906,0.17878433668321764,0.3608482592227884,0.6708747418757989,-0.4248516487921965,-0.6069790591381302,0.0058614289710205245,0.26640414322838507,BARRA_STYLE_V1,2025-12-05
SYN055,Synthetic Company 55,Consumer Staples,42.80749038993324,0.9055927318904848,0.4456508287499174,-0.4513019934302453,0.052669522414698085,0.40295751427157844,-0.1484362896787031,0.4730188733321242,-0.7673153752699601,BARRA_STYLE_V1,2025-12-05
SYN056,Synthetic Company 56,Utilities,21.410944247109853,0.9405358304673519,0.7127934119409335,-0.3673531279630589,0.15117934650845574,-0.21371145409717102,0.5875117909804192,0.18376518439051584,0.7795242893186809,BARRA_STYLE_V1,2025-12-05
SYN057,Synthetic Company 57,Real Estate,27.60012222244215,0.7963414619542677,0.6620195871373674,0.1422458929472584,-0.2170059062835042,-0.39503797679913694,-0.32477784992644276,-0.3511277244741802,-0.371711242554392,BARRA_STYLE_V1,2025-12-05
SYN058,Synthetic Company 58,Utilities,15.290606482229032,0.9065945719671924,0.8333166052730976,0.16018428214637084,0.010344253933308735,0.8064983586248281,0.2643812635916701,-0.09882414180007391,-0.2629411288625666,BARRA_STYLE_V1,2025-12-05
SYN059,Synthetic Company 59,Communication Services,40.738652727451715,1.0616889444080462,0.13134669571431168,-0.3058498305664893,-0.8359283065681525,0.08847309244688277,0.004288001001215629,0.2784247009680396,0.5106915695416024,BARRA_STYLE_V1,2025-12-05
SYN060,Synthetic Company 60,Utilities,36.93472033364752,0.6897589002829705,0.5531546683191219,-1.4680810150495782,-0.35921566630984575,-0.1610906855242787,0.16543966071175428,-1.01616046216603,0.6808535568283475,BARRA_STYLE_V1,2025-12-05
SYN061,Synthetic Company 61,Consumer Discretionary,43.4026810552111,0.7331944020762378,0.8214783175291188,-0.4427454432939241,-0.39337756355111414,0.3790891541756321,0.019528151346105665,-0.46576302439481426,-0.5003695142206317,BARRA_STYLE_V1,2025-12-05
SYN062,Synthetic Company 62,Consumer Discretionary,38.44846437589197,1.413485228086802,0.5010145073874922,0.08094409312012818,0.33456199551464905,-0.6699955347874426,0.37308549228213583,0.34106883316948755,0.7354953810133894,BARRA_STYLE_V1,2025-12-05
SYN063,Synthetic Company 63,Energy,24.41119536156196,0.8911730401601332,0.31748985728044377,0.3443040268450151,-0.28568487964386724,0.5534317946301793,-0.5107585679319391,0.6044388021080563,0.4371183982047205,BARRA_STYLE_V1,2025-12-05
SYN064,Synthetic Company 64,Utilities,22.43620076185271,0.834531757322797,0.6854282509713119,-0.03964832876422333,-0.2712377749699101,-0.0697223532042247,-0.4566616220611433,0.5105243701340061,-0.39987440596932056,BARRA_STYLE_V1,2025-12-05
SYN065,Synthetic Company 65,Health Care,35.931489226598785,0.5968385183322173,0.3967061304722835,-0.23949302353780771,-0.18896168014256987,0.30039385783421874,0.7322567751334284,0.4466466561238903,-0.12295313214175228,BARRA_STYLE_V1,2025-12-05
SYN066,Synthetic Company 66,Utilities,25.923383250314984,1.2552032912422717,0.528139422304264,1.146605502849662,-0.3743223512576587,-0.7739367305115431,1.0501816399926591,0.06487193133572061,0.7580679482867787,BARRA_STYLE_V1,2025-12-05
SYN067,Synthetic Company 67,Consumer Discretionary,31.986450472578497,0.683222255946747,0.343561427961268,-0.18624306075267721,0.13451113463084868,-0.1912129790664978,-0.002709719313181214,-0.5144517048438447,-0.7802808013041468,BARRA_STYLE_V1,2025-12-05
SYN068,Synthetic Company 68,Information Technology,15.187724130794107,0.9954122017115625,0.508524759940515,0.3061163433955529,0.18881573471645466,0.0022900696727420245,0.8576330210758548,-0.09831169228661737,0.6903571879461095,BARRA_STYLE_V1,2025-12-05
SYN069,Synthetic Company 69,Financials,16.856571050414257,0.5,0.6516121466956116,-0.667526047713448,0.41250928986087965,0.5151496068092642,-0.38588732350676136,-0.9966345253095924,0.4232035639182625,BARRA_STYLE_V1,2025-12-05
SYN070,Synthetic Company 70,Industrials,31.061038235449537,1.245451840109235,0.33026895623138663,-0.5450839246044835,0.32637504114397126,0.3402055319687413,-0.2657929417429786,0.6503280431053766,0.25457038113534985,BARRA_STYLE_V1,2025-12-05
SYN071,Synthetic Company 71,Materials,31.982149393444953,1.353056873085574,0.29707494323411526,0.32366280573111234,0.2763788724923503,-0.1962385188087084,0.7287437558726857,-0.40855640123715453,0.06584784428550368,BARRA_STYLE_V1,2025-12-05
SYN072,Synthetic Company 72,Information Technology,37.543588333780306,1.1453561036434046,0.4854719349899489,0.5222806378926854,-0.1644841669987218,0.15897387866169072,0.4020532643116792,-0.2666728800116015,0.9850689912312391,BARRA_STYLE_V1,2025-12-05
SYN073,Synthetic Company 73,Consumer Discretionary,18.95895958871885,0.539655960578411,0.3229038475208542,-0.19485844509670205,-0.19655187516893943,0.6282845508634909,0.8032135489661291,0.5293095263202884,1.0589618003524512,BARRA_STYLE_V1,2025-12-05
SYN074,Synthetic Company 74,Communication Services,30.395492512703363,1.2516286431727692,0.5966446924631715,-0.9243178458152603,-0.43560550117422814,-0.09999424171128007,0.23427788452950246,-0.8073134785547721,-0.3076148750088273,BARRA_STYLE_V1,2025-12-05
SYN075,Synthetic Company 75,Energy,20.833429332950658,0.7517953001078943,0.6486264584960048,-0.08377866970061275,-0.44462184444705066,-0.15443248021765374,-0.5062730382571375,-0.5947013120127157,0.3061023936158336,BARRA_STYLE_V1,2025-12-05
SYN076,Synthetic Company 76,Financials,17.79588358688084,0.6487084363835163,0.5457856076933443,0.09470295038978079,0.09713070483963025,-0.9448523213764563,0.11178867875133833,0.13398567191256733,0.9371882485889159,BARRA_STYLE_V1,2025-12-05
SYN077,Synthetic Company 77,Communication Services,27.31487382181664,0.884961686272704,0.6592129776589561,0.049409019464412195,-0.35970802039004046,-0.13953616767140506,0.6010012692340052,0.26019020753373934,-0.39252229050000514,BARRA_STYLE_V1,2025-12-05
SYN078,Synthetic Company 78,Health Care,19.900099442671717,0.8789896979960532,0.9179307262269814,-0.2816948324805026,0.7341620666779796,-0.8698135193422608,-0.0663676013230861,-0.035850397587079724,0.12156978715593851,BARRA_STYLE_V1,2025-12-05
SYN079,Synthetic Company 79,Financials,21.65345934576956,0.8484854046459132,0.7584916591805562,-0.07644205963046913,-0.018750411537246547,-0.05716733951660358,-0.14321675925285945,-0.019541556467953854,0.5019377211412456,BARRA_STYLE_V1,2025-12-05
SYN080,Synthetic Company 80,Industrials,24.52663739608505,1.3821022743714082,0.8075011302420922,-0.3748884221420529,0.7506950535797702,0.4940675716213735,0.24192670148206122,0.6341889769472225,-1.0074467024705345,BARRA_STYLE_V1,2025-12-05
SYN081,Synthetic Company 81,Health Care,22.781652022295887,1.603547798932788,0.4354077550984495,-0.55591911186843,0.28588352728558364,-1.0598197375234077,-0.27975313277259745,0.31815922253032547,0.41427761434894467,BARRA_STYLE_V1,2025-12-05
SYN082,Synthetic Company 82,Materials,17.62773892217839,0.5892590387951606,0.7805612916045812,0.3778342603234025,-0.38861821723585577,0.6171044123103951,0.1477502415567503,0.2505849672637729,-0.5442160117051988,BARRA_STYLE_V1,2025-12-05
SYN083,Synthetic Company 83,Consumer Staples,17.697487345791068,0.7933502817026229,0.41498386956003985,0.04889915670135532,-0.03102309429090888,-0.16511156332809926,0.031750732335728345,0.3878232463968714,0.09616568247783408,BARRA_STYLE_V1,2025-12-05
SYN084,Synthetic Company 84,Real Estate,20.797482457025044,1.042824500813487,0.6434637494399297,-0.0753417793111649,-0.8367261705588581,-0.013582433563302918,-0.24520723037421024,-0.1502951373443089,0.5721724254459092,BARRA_STYLE_V1,2025-12-05
SYN085,Synthetic Company 85,Information Technology,16.516775638786168,0.8833850527188317,0.250411883665296,-0.2535738713860807,0.09521267753264252,-0.25120989006927086,0.4903686159337069,1.0865828320715103,-1.1945903479699644,BARRA_STYLE_V1,2025-12-05
SYN086,Synthetic Company 86,Financials,33.79371059030781,1.1198196247835548,0.7226009535043357,-0.09008677826753993,-0.34288420392265867,-0.8566184412743297,0.32299396947538694,-1.1537657591662416,0.392929443871948,BARRA_STYLE_V1,2025-12-05
SYN087,Synthetic Company 87,Consumer Staples,23.61980149526706,1.2747956067837385,0.4911468305132952,0.08015821439349823,-0.5567290041076306,-0.3914945871481202,-0.1768352921433131,0.7289605120593907,1.0191644923154155,BARRA_STYLE_V1,2025-12-05
SYN088,Synthetic Company 88,Industrials,23.39237903307213,1.2248097826810123,0.6871278102808093,0.8643407879071533,0.7610733792740236,1.0487050342247424,-0.007480632470036763,0.4510537593715546,-0.26665049983293193,BARRA_STYLE_V1,2025-12-05
SYN089,Synthetic Company 89,Real Estate,24.959948827132955,1.1829200703549496,0.7804663988361691,0.327268424913572,0.5152938704921437,-0.5480227481267258,-0.13563779992391845,0.12414412577542709,0.2883450733920619,BARRA_STYLE_V1,2025-12-05
SYN090,Synthetic Company 90,Communication Services,34.883888226291646,1.497728656275917,0.4114365547725009,-0.33315456097454305,0.5015194893812313,-0.7942711808627752,-0.31932381962147627,0.040014478801055735,0.6676431653496941,BARRA_STYLE_V1,2025-12-05
SYN091,Synthetic Company 91,Communication Services,41.119016444504716,0.5233158151251671,1.0785020290655043,-0.32788187135284547,0.39105563832547213,0.07064551370355145,-0.8491348362035179,-0.07777664856855313,-0.796472524104987,BARRA_STYLE_V1,2025-12-05
SYN092,Synthetic Company 92,Consumer Discretionary,37.77260797666915,1.4440326375863846,0.4963352098158384,-0.4058405501622978,-0.6174445220628915,-0.04288825758615821,-0.24191387217803614,0.5517217939817044,0.37868487926687644,BARRA_STYLE_V1,2025-12-05
SYN093,Synthetic Company 93,Consumer Discretionary,36.82587690675285,0.8761025097730769,0.16122623224435673,-0.10026026562648718,-0.2002397464034188,-0.1616648953978239,-0.3120137491578114,-0.019932236999941948,0.5118831162988904,BARRA_STYLE_V1,2025-12-05
SYN094,Synthetic Company 94,Financials,29.53173556802548,1.235537566202688,0.4269878159257777,-0.4062257251204423,-0.16975182073494352,0.007223971676128074,0.057445353917679444,-0.3639423697615436,0.31931010996838344,BARRA_STYLE_V1,2025-12-05
SYN095,Synthetic Company 95,Real Estate,35.81416670902235,0.6911001315161669,0.40995598078165235,0.23741187249481283,-0.8548685370494656,0.3221013053480784,0.22034940076412288,0.45099144266084096,0.04331134610256081,BARRA_STYLE_V1,2025-12-05
SYN096,Synthetic Company 96,Consumer Staples,31.582871041007493,0.7274510824320167,0.6016053158371765,-1.3217581278990265,-0.27850054742199465,-0.29358179989265704,-0.4010923349014425,0.7923831170299289,-0.5002063909030632,BARRA_STYLE_V1,2025-12-05
SYN097,Synthetic Company 97,Real Estate,21.487515845595865,1.1986351874446082,0.3985902054988494,0.26758415463737206,-0.2730489878085218,0.09720510414130835,0.1867486808635027,-0.9635845615393767,0.6957116767681216,BARRA_STYLE_V1,2025-12-05
SYN098,Synthetic Company 98,Industrials,21.25765103223152,0.5,0.5299256372477685,0.1376887439027153,0.06299947374748102,0.5119373310650019,-0.47812289143333747,1.1785459153851598,0.017251782615828836,BARRA_STYLE_V1,2025-12-05
SYN099,Synthetic Company 99,Information Technology,23.891760206258503,1.2968326234864938,0.6210758658455713,0.6313712415738197,1.2661938001191717,-0.4976443333773975,-0.06264625781922759,-0.5183656487648207,-0.45194020631179777,BARRA_STYLE_V1,2025-12-05
SYN100,Synthetic Company 100,Communication Services,42.3240801290944,1.3779890507024763,0.5477970654076283,0.4383947772769765,-0.010448138302369375,-1.1610906719693146,-0.30120955033041663,-0.48014913825767636,-0.15901291520728442,BARRA_STYLE_V1,2025-12-05
SYN101,Synthetic Company 101,Real Estate,31.422445211391775,1.053335456148688,0.6424620280510154,-0.3418488926270267,0.06325722728483366,0.33540424604795804,0.37308681903952184,-0.6224448597463064,0.18419274566733845,BARRA_STYLE_V1,2025-12-05
SYN102,Synthetic Company 102,Communication Services,37.01716131005608,1.0425283106735672,0.7096447000730624,0.3821490404692536,-0.125105136382071,1.2514812878014865,0.05838654999729906,0.0004245262323126259,-0.7805924784421052,BARRA_STYLE_V1,2025-12-05
SYN103,Synthetic Company 103,Consumer Discretionary,25.39676279449643,0.7499091565274644,0.49261019807021456,-0.08403373860715035,0.36885644002687223,-0.003677326824407741,-0.05508396291588958,-0.639859142484317,0.008965176292058794,BARRA_STYLE_V1,2025-12-05
SYN104,Synthetic Company 104,Communication Services,27.231473119956757,1.2023348207211004,0.2741019553353788,-0.967153378722135,-0.5369586043228886,0.10096610053297812,-0.31262488005744254,-0.5791300319254429,-0.20843860852899468,BARRA_STYLE_V1,2025-12-05
SYN105,Synthetic Company 105,Communication Services,18.76696735911754,1.1042995739222279,0.6023839634094376,0.07941596986444592,0.9480187475769695,-0.1479042165469953,-0.16442065418826954,-0.3442750237918086,0.6680132406829944,BARRA_STYLE_V1,2025-12-05
SYN106,Synthetic Company 106,Consumer Discretionary,20.13884873465011,0.7235483811928531,0.7098794132899892,-0.31212671028534744,-0.06207960373340962,0.7940304207551295,0.9145304061630256,0.0692278375971697,-0.9374452986438645,BARRA_STYLE_V1,2025-12-05
SYN107,Synthetic Company 107,Financials,39.82069664478436,0.8825560149735424,0.5338822467328578,0.0001107581984999512,-0.19759491651553218,-0.03887846647243333,-0.250542060361273,0.1174267994837556,0.46937882125124203,BARRA_STYLE_V1,2025-12-05
SYN108,Synthetic Company 108,Consumer Discretionary,32.54515895066646,0.952199372591259,0.7519991104370675,0.8257249151376218,0.48501853683189994,-0.0932820800074676,0.23970345879824168,0.6205986397050424,0.7085474128012575,BARRA_STYLE_V1,2025-12-05
SYN109,Synthetic Company 109,Information Technology,25.125973976514565,0.8821593410442439,0.42766159665905473,0.11239345136607921,-0.4454612960224268,0.4554319071346016,-0.056323158443844425,0.6090743865974566,-0.9185443185739313,BARRA_STYLE_V1,2025-12-05
SYN110,Synthetic Company 110,Energy,39.08553626986638,0.5911265759950075,0.7840627683436202,-0.5086674255949981,0.3596254915276667,-0.24213648109841088,0.2254126572870189,0.5123056570488017,-0.8585912429035377,BARRA_STYLE_V1,2025-12-05
SYN111,Synthetic Company 111,Information Technology,22.39559716913949,1.2097060925751686,0.04129215162045452,0.4822075028081018,0.7025850277976804,-0.6423468505379272,0.4184879363466194,-0.1308085855328628,0.8929500232832397,BARRA_STYLE_V1,2025-12-05
SYN112,Synthetic Company 112,Financials,44.28098095800611,0.9269468632294315,0.5139149041431861,0.18127128506821927,-0.12067138620150461,0.44115018977284703,-0.17698924666053828,-0.9205908889982939,-0.4521860243014664,BARRA_STYLE_V1,2025-12-05
SYN113,Synthetic Company 113,Health Care,25.344528232385095,1.0046094327679929,0.9352792850723031,-0.5675809145159542,1.0264208065399356,-0.2957736038360728,0.3548867132225615,-0.9316571991519972,1.5474145602442249,BARRA_STYLE_V1,2025-12-05
SYN114,Synthetic Company 114,Information Technology,25.119328624536827,0.826520023780772,0.9009570065877034,-0.803118883737328,0.32214576313062704,-0.48773001383800646,1.3783197385029196,0.5088649380549064,-0.9029200177600831,BARRA_STYLE_V1,2025-12-05
SYN115,Synthetic Company 115,Real Estate,24.357357166101156,1.142581442191597,0.4604254016941975,-0.48866877960936034,0.32834712983221465,1.0500240792865934,0.2837699970958524,0.42187723585368503,0.08502370249356028,BARRA_STYLE_V1,2025-12-05
SYN116,Synthetic Company 116,Consumer Discretionary,18.663345477728637,1.059608855314421,0.26031771711679097,0.41815090033586105,0.6829326675929949,-0.08929840161135602,0.8067907322998981,-0.30835223122202327,-0.011696868626358757,BARRA_STYLE_V1,2025-12-05
SYN117,Synthetic Company 117,Energy,18.334114419960372,1.3638353167391255,0.8518950174596416,-0.15080106682152303,0.8153674773181867,0.24711304114866647,0.240523000053307,-0.7203681256487208,-0.10409788378247853,BARRA_STYLE_V1,2025-12-05
SYN118,Synthetic Company 118,Consumer Discretionary,34.4431510360237,1.1441796138816953,0.5670272687322764,0.04057125947770541,0.13091949320319007,0.01476412050388826,-0.4659808110987531,-0.5235755115845457,0.23148118035289128,BARRA_STYLE_V1,2025-12-05
SYN119,Synthetic Company 119,Financials,41.25354133674141,0.9391946794488668,0.48801262305800513,-0.6692648353880843,0.3984527206884689,-0.44315974518516427,0.13784699862649175,0.08734715109976378,0.2603232123645337,BARRA_STYLE_V1,2025-12-05
SYN120,Synthetic Company 120,Information Technology,38.715615308150205,0.7780849547492319,0.36741325911179684,0.4316094895087117,0.698170746580464,0.34471681001096127,-0.16519189810496548,0.0882804999274685,-0.08382949131455202,BARRA_STYLE_V1,2025-12-05
SYN121,Synthetic Company 121,Communication Services,19.233227820640533,1.2597858051749935,0.2784230395316534,-1.0075918321788686,-0.5809055381807186,0.1572894918933622,-0.2979703486587868,0.5212656365634998,-0.5070869719136353,BARRA_STYLE_V1,2025-12-05
SYN122,Synthetic Company 122,Financials,31.367463653761995,0.9152271703640626,0.7003332507031803,-0.32768875803384245,-0.8647511998163239,-0.3296899158199662,-0.03629260520114284,-0.22517722860374803,0.5238801821206898,BARRA_STYLE_V1,2025-12-05
SYN123,Synthetic Company 123,Consumer Discretionary,18.1677463792992,0.9484847300211338,0.7188440091206678,0.2092319295568969,-0.02877696020295245,0.21659516892816927,-0.07737503936437609,-0.12201801425082122,0.3140263315414181,BARRA_STYLE_V1,2025-12-05
SYN124,Synthetic Company 124,Financials,16.358839308392323,0.9484085181121976,0.7200899318023946,-0.5613157225196727,-0.8767456787096899,-0.25715504706500103,-0.5299624528964305,0.5626606529832195,0.05729184530803713,BARRA_STYLE_V1,2025-12-05
SYN125,Synthetic Company 125,Financials,34.691575781543015,0.8795176868028612,0.44002089776640146,0.30706463972522147,-0.15699754815397615,-0.552247680054265,1.3542307923598962,-1.0625474506938173,0.29818374120867963,BARRA_STYLE_V1,2025-12-05
SYN126,Synthetic Company 126,Consumer Discretionary,31.054570010410508,0.9536383017310391,0.34987710348070744,-0.43459698927580115,0.15718676709956872,-0.6028336271760616,0.4039354572360984,0.1587264734585131,0.3844707250455652,BARRA_STYLE_V1,2025-12-05
